Freq.	V(Vout+,Vout-)
Step Information: Rl=4  (Run: 1/7)
1.97297297297296e+005	(-2.27560840038345e+001dB,-6.98865684626856e+001°)
1.97497497497496e+005	(-2.28119464959192e+001dB,-6.99629087562484e+001°)
1.97697697697696e+005	(-2.28675374001146e+001dB,-7.00386199904327e+001°)
1.97897897897896e+005	(-2.29228589653382e+001dB,-7.01137099595092e+001°)
1.98098098098097e+005	(-2.29779134145933e+001dB,-7.01881863302392e+001°)
1.98298298298297e+005	(-2.30327029453457e+001dB,-7.02620566444510e+001°)
1.98498498498497e+005	(-2.30872297298938e+001dB,-7.03353283215538e+001°)
1.98698698698697e+005	(-2.31414959157316e+001dB,-7.04080086609929e+001°)
1.98898898898897e+005	(-2.31955036259061e+001dB,-7.04801048446448e+001°)
1.99099099099098e+005	(-2.32492549593693e+001dB,-7.05516239391577e+001°)
1.99299299299298e+005	(-2.33027519913229e+001dB,-7.06225728982353e+001°)
1.99499499499498e+005	(-2.33559967735581e+001dB,-7.06929585648674e+001°)
1.99699699699698e+005	(-2.34089913347898e+001dB,-7.07627876735085e+001°)
1.99899899899898e+005	(-2.34617376809842e+001dB,-7.08320668522054e+001°)
2.00100100100099e+005	(-2.35142377956822e+001dB,-7.09008026246752e+001°)
2.00300300300299e+005	(-2.35664936403164e+001dB,-7.09690014123359e+001°)
2.00500500500499e+005	(-2.36185071545232e+001dB,-7.10366695362891e+001°)
2.00700700700699e+005	(-2.36702802564496e+001dB,-7.11038132192577e+001°)
2.00900900900899e+005	(-2.37218148430549e+001dB,-7.11704385874797e+001°)
2.01101101101100e+005	(-2.37731127904078e+001dB,-7.12365516725577e+001°)
2.01301301301300e+005	(-2.38241759539775e+001dB,-7.13021584132672e+001°)
2.01501501501500e+005	(-2.38750061689212e+001dB,-7.13672646573234e+001°)
2.01701701701700e+005	(-2.39256052503662e+001dB,-7.14318761631087e+001°)
2.01901901901900e+005	(-2.39759749936872e+001dB,-7.14959986013606e+001°)
2.02102102102101e+005	(-2.40261171747798e+001dB,-7.15596375568220e+001°)
2.02302302302301e+005	(-2.40760335503284e+001dB,-7.16227985298554e+001°)
2.02502502502501e+005	(-2.41257258580709e+001dB,-7.16854869380195e+001°)
2.02702702702701e+005	(-2.41751958170579e+001dB,-7.17477081176128e+001°)
2.02902902902901e+005	(-2.42244451279089e+001dB,-7.18094673251815e+001°)
2.03103103103102e+005	(-2.42734754730631e+001dB,-7.18707697389945e+001°)
2.03303303303302e+005	(-2.43222885170271e+001dB,-7.19316204604871e+001°)
2.03503503503502e+005	(-2.43708859066178e+001dB,-7.19920245156713e+001°)
2.03703703703702e+005	(-2.44192692712021e+001dB,-7.20519868565171e+001°)
2.03903903903902e+005	(-2.44674402229324e+001dB,-7.21115123623026e+001°)
2.04104104104103e+005	(-2.45154003569779e+001dB,-7.21706058409350e+001°)
2.04304304304303e+005	(-2.45631512517529e+001dB,-7.22292720302440e+001°)
2.04504504504503e+005	(-2.46106944691411e+001dB,-7.22875155992459e+001°)
2.04704704704703e+005	(-2.46580315547162e+001dB,-7.23453411493821e+001°)
2.04904904904903e+005	(-2.47051640379589e+001dB,-7.24027532157300e+001°)
2.05105105105104e+005	(-2.47520934324710e+001dB,-7.24597562681885e+001°)
2.05305305305304e+005	(-2.47988212361855e+001dB,-7.25163547126389e+001°)
2.05505505505504e+005	(-2.48453489315736e+001dB,-7.25725528920801e+001°)
2.05705705705704e+005	(-2.48916779858487e+001dB,-7.26283550877408e+001°)
2.05905905905904e+005	(-2.49378098511662e+001dB,-7.26837655201680e+001°)
2.06106106106105e+005	(-2.49837459648215e+001dB,-7.27387883502928e+001°)
2.06306306306305e+005	(-2.50294877494441e+001dB,-7.27934276804736e+001°)
2.06506506506505e+005	(-2.50750366131883e+001dB,-7.28476875555183e+001°)
2.06706706706705e+005	(-2.51203939499221e+001dB,-7.29015719636844e+001°)
2.06906906906905e+005	(-2.51655611394118e+001dB,-7.29550848376593e+001°)
2.07107107107106e+005	(-2.52105395475049e+001dB,-7.30082300555197e+001°)
2.07307307307306e+005	(-2.52553305263092e+001dB,-7.30610114416720e+001°)
2.07507507507506e+005	(-2.52999354143696e+001dB,-7.31134327677725e+001°)
2.07707707707706e+005	(-2.53443555368425e+001dB,-7.31654977536301e+001°)
2.07907907907906e+005	(-2.53885922056665e+001dB,-7.32172100680894e+001°)
2.08108108108107e+005	(-2.54326467197316e+001dB,-7.32685733298966e+001°)
2.08308308308307e+005	(-2.54765203650448e+001dB,-7.33195911085476e+001°)
2.08508508508507e+005	(-2.55202144148943e+001dB,-7.33702669251197e+001°)
2.08708708708707e+005	(-2.55637301300098e+001dB,-7.34206042530853e+001°)
2.08908908908907e+005	(-2.56070687587214e+001dB,-7.34706065191107e+001°)
2.09109109109108e+005	(-2.56502315371161e+001dB,-7.35202771038381e+001°)
2.09309309309308e+005	(-2.56932196891907e+001dB,-7.35696193426524e+001°)
2.09509509509508e+005	(-2.57360344270044e+001dB,-7.36186365264325e+001°)
2.09709709709708e+005	(-2.57786769508270e+001dB,-7.36673319022882e+001°)
2.09909909909908e+005	(-2.58211484492862e+001dB,-7.37157086742822e+001°)
2.10110110110109e+005	(-2.58634500995125e+001dB,-7.37637700041384e+001°)
2.10310310310309e+005	(-2.59055830672812e+001dB,-7.38115190119355e+001°)
2.10510510510509e+005	(-2.59475485071536e+001dB,-7.38589587767879e+001°)
2.10710710710709e+005	(-2.59893475626143e+001dB,-7.39060923375130e+001°)
2.10910910910909e+005	(-2.60309813662082e+001dB,-7.39529226932856e+001°)
2.11111111111109e+005	(-2.60724510396746e+001dB,-7.39994528042797e+001°)
2.11311311311310e+005	(-2.61137576940791e+001dB,-7.40456855922977e+001°)
2.11511511511510e+005	(-2.61549024299440e+001dB,-7.40916239413880e+001°)
2.11711711711710e+005	(-2.61958863373769e+001dB,-7.41372706984499e+001°)
2.11911911911910e+005	(-2.62367104961967e+001dB,-7.41826286738284e+001°)
2.12112112112110e+005	(-2.62773759760587e+001dB,-7.42277006418959e+001°)
2.12312312312311e+005	(-2.63178838365767e+001dB,-7.42724893416243e+001°)
2.12512512512511e+005	(-2.63582351274447e+001dB,-7.43169974771457e+001°)
2.12712712712711e+005	(-2.63984308885557e+001dB,-7.43612277183022e+001°)
2.12912912912911e+005	(-2.64384721501190e+001dB,-7.44051827011863e+001°)
2.13113113113111e+005	(-2.64783599327763e+001dB,-7.44488650286700e+001°)
2.13313313313312e+005	(-2.65180952477158e+001dB,-7.44922772709249e+001°)
2.13513513513512e+005	(-2.65576790967843e+001dB,-7.45354219659323e+001°)
2.13713713713712e+005	(-2.65971124725983e+001dB,-7.45783016199838e+001°)
2.13913913913912e+005	(-2.66363963586530e+001dB,-7.46209187081728e+001°)
2.14114114114112e+005	(-2.66755317294301e+001dB,-7.46632756748763e+001°)
2.14314314314313e+005	(-2.67145195505041e+001dB,-7.47053749342289e+001°)
2.14514514514513e+005	(-2.67533607786464e+001dB,-7.47472188705871e+001°)
2.14714714714713e+005	(-2.67920563619288e+001dB,-7.47888098389859e+001°)
2.14914914914913e+005	(-2.68306072398248e+001dB,-7.48301501655859e+001°)
2.15115115115113e+005	(-2.68690143433103e+001dB,-7.48712421481142e+001°)
2.15315315315314e+005	(-2.69072785949619e+001dB,-7.49120880562949e+001°)
2.15515515515514e+005	(-2.69454009090543e+001dB,-7.49526901322740e+001°)
2.15715715715714e+005	(-2.69833821916569e+001dB,-7.49930505910352e+001°)
2.15915915915914e+005	(-2.70212233407275e+001dB,-7.50331716208086e+001°)
2.16116116116114e+005	(-2.70589252462066e+001dB,-7.50730553834728e+001°)
2.16316316316315e+005	(-2.70964887901086e+001dB,-7.51127040149484e+001°)
2.16516516516515e+005	(-2.71339148466133e+001dB,-7.51521196255858e+001°)
2.16716716716715e+005	(-2.71712042821547e+001dB,-7.51913043005452e+001°)
2.16916916916915e+005	(-2.72083579555097e+001dB,-7.52302601001706e+001°)
2.17117117117115e+005	(-2.72453767178849e+001dB,-7.52689890603566e+001°)
2.17317317317316e+005	(-2.72822614130026e+001dB,-7.53074931929089e+001°)
2.17517517517516e+005	(-2.73190128771852e+001dB,-7.53457744858987e+001°)
2.17717717717716e+005	(-2.73556319394386e+001dB,-7.53838349040106e+001°)
2.17917917917916e+005	(-2.73921194215352e+001dB,-7.54216763888843e+001°)
2.18118118118116e+005	(-2.74284761380940e+001dB,-7.54593008594512e+001°)
2.18318318318317e+005	(-2.74647028966616e+001dB,-7.54967102122636e+001°)
2.18518518518517e+005	(-2.75008004977910e+001dB,-7.55339063218201e+001°)
2.18718718718717e+005	(-2.75367697351189e+001dB,-7.55708910408835e+001°)
2.18918918918917e+005	(-2.75726113954435e+001dB,-7.56076662007949e+001°)
2.19119119119117e+005	(-2.76083262587996e+001dB,-7.56442336117807e+001°)
2.19319319319318e+005	(-2.76439150985339e+001dB,-7.56805950632563e+001°)
2.19519519519518e+005	(-2.76793786813783e+001dB,-7.57167523241227e+001°)
2.19719719719718e+005	(-2.77147177675231e+001dB,-7.57527071430591e+001°)
2.19919919919918e+005	(-2.77499331106887e+001dB,-7.57884612488109e+001°)
2.20120120120118e+005	(-2.77850254581963e+001dB,-7.58240163504712e+001°)
2.20320320320319e+005	(-2.78199955510381e+001dB,-7.58593741377597e+001°)
2.20520520520519e+005	(-2.78548441239461e+001dB,-7.58945362812949e+001°)
2.20720720720719e+005	(-2.78895719054601e+001dB,-7.59295044328632e+001°)
2.20920920920919e+005	(-2.79241796179952e+001dB,-7.59642802256823e+001°)
2.21121121121119e+005	(-2.79586679779076e+001dB,-7.59988652746615e+001°)
2.21321321321320e+005	(-2.79930376955605e+001dB,-7.60332611766565e+001°)
2.21521521521520e+005	(-2.80272894753883e+001dB,-7.60674695107205e+001°)
2.21721721721720e+005	(-2.80614240159603e+001dB,-7.61014918383509e+001°)
2.21921921921920e+005	(-2.80954420100437e+001dB,-7.61353297037325e+001°)
2.22122122122120e+005	(-2.81293441446658e+001dB,-7.61689846339758e+001°)
2.22322322322321e+005	(-2.81631311011749e+001dB,-7.62024581393520e+001°)
2.22522522522521e+005	(-2.81968035553007e+001dB,-7.62357517135241e+001°)
2.22722722722721e+005	(-2.82303621772143e+001dB,-7.62688668337739e+001°)
2.22922922922921e+005	(-2.82638076315870e+001dB,-7.63018049612257e+001°)
2.23123123123121e+005	(-2.82971405776480e+001dB,-7.63345675410658e+001°)
2.23323323323322e+005	(-2.83303616692423e+001dB,-7.63671560027594e+001°)
2.23523523523522e+005	(-2.83634715548870e+001dB,-7.63995717602625e+001°)
2.23723723723722e+005	(-2.83964708778275e+001dB,-7.64318162122322e+001°)
2.23923923923922e+005	(-2.84293602760922e+001dB,-7.64638907422319e+001°)
2.24124124124122e+005	(-2.84621403825474e+001dB,-7.64957967189345e+001°)
2.24324324324323e+005	(-2.84948118249510e+001dB,-7.65275354963214e+001°)
2.24524524524523e+005	(-2.85273752260056e+001dB,-7.65591084138789e+001°)
2.24724724724723e+005	(-2.85598312034107e+001dB,-7.65905167967915e+001°)
2.24924924924923e+005	(-2.85921803699149e+001dB,-7.66217619561316e+001°)
2.25125125125123e+005	(-2.86244233333665e+001dB,-7.66528451890468e+001°)
2.25325325325324e+005	(-2.86565606967644e+001dB,-7.66837677789437e+001°)
2.25525525525524e+005	(-2.86885930583077e+001dB,-7.67145309956691e+001°)
2.25725725725724e+005	(-2.87205210114450e+001dB,-7.67451360956887e+001°)
2.25925925925924e+005	(-2.87523451449229e+001dB,-7.67755843222618e+001°)
2.26126126126124e+005	(-2.87840660428342e+001dB,-7.68058769056151e+001°)
2.26326326326324e+005	(-2.88156842846648e+001dB,-7.68360150631117e+001°)
2.26526526526525e+005	(-2.88472004453411e+001dB,-7.68659999994192e+001°)
2.26726726726725e+005	(-2.88786150952759e+001dB,-7.68958329066745e+001°)
2.26926926926925e+005	(-2.89099288004139e+001dB,-7.69255149646457e+001°)
2.27127127127125e+005	(-2.89411421222771e+001dB,-7.69550473408919e+001°)
2.27327327327325e+005	(-2.89722556180092e+001dB,-7.69844311909209e+001°)
2.27527527527526e+005	(-2.90032698404194e+001dB,-7.70136676583435e+001°)
2.27727727727726e+005	(-2.90341853380262e+001dB,-7.70427578750265e+001°)
2.27927927927926e+005	(-2.90650026550997e+001dB,-7.70717029612423e+001°)
2.28128128128126e+005	(-2.90957223317049e+001dB,-7.71005040258175e+001°)
2.28328328328326e+005	(-2.91263449037425e+001dB,-7.71291621662777e+001°)
2.28528528528527e+005	(-2.91568709029912e+001dB,-7.71576784689916e+001°)
2.28728728728727e+005	(-2.91873008571479e+001dB,-7.71860540093117e+001°)
2.28928928928927e+005	(-2.92176352898683e+001dB,-7.72142898517136e+001°)
2.29129129129127e+005	(-2.92478747208068e+001dB,-7.72423870499331e+001°)
2.29329329329327e+005	(-2.92780196656558e+001dB,-7.72703466471012e+001°)
2.29529529529528e+005	(-2.93080706361847e+001dB,-7.72981696758765e+001°)
2.29729729729728e+005	(-2.93380281402783e+001dB,-7.73258571585766e+001°)
2.29929929929928e+005	(-2.93678926819748e+001dB,-7.73534101073070e+001°)
2.30130130130128e+005	(-2.93976647615032e+001dB,-7.73808295240881e+001°)
2.30330330330328e+005	(-2.94273448753206e+001dB,-7.74081164009803e+001°)
2.30530530530529e+005	(-2.94569335161486e+001dB,-7.74352717202072e+001°)
2.30730730730729e+005	(-2.94864311730099e+001dB,-7.74622964542773e+001°)
2.30930930930929e+005	(-2.95158383312637e+001dB,-7.74891915661038e+001°)
2.31131131131129e+005	(-2.95451554726410e+001dB,-7.75159580091221e+001°)
2.31331331331329e+005	(-2.95743830752799e+001dB,-7.75425967274062e+001°)
2.31531531531530e+005	(-2.96035216137599e+001dB,-7.75691086557833e+001°)
2.31731731731730e+005	(-2.96325715591362e+001dB,-7.75954947199467e+001°)
2.31931931931930e+005	(-2.96615333789729e+001dB,-7.76217558365665e+001°)
2.32132132132130e+005	(-2.96904075373770e+001dB,-7.76478929133996e+001°)
2.32332332332330e+005	(-2.97191944950310e+001dB,-7.76739068493977e+001°)
2.32532532532531e+005	(-2.97478947092254e+001dB,-7.76997985348133e+001°)
2.32732732732731e+005	(-2.97765086338910e+001dB,-7.77255688513050e+001°)
2.32932932932931e+005	(-2.98050367196306e+001dB,-7.77512186720407e+001°)
2.33133133133131e+005	(-2.98334794137506e+001dB,-7.77767488617992e+001°)
2.33333333333331e+005	(-2.98618371602919e+001dB,-7.78021602770713e+001°)
2.33533533533532e+005	(-2.98901104000606e+001dB,-7.78274537661580e+001°)
2.33733733733732e+005	(-2.99182995706585e+001dB,-7.78526301692686e+001°)
2.33933933933932e+005	(-2.99464051065130e+001dB,-7.78776903186165e+001°)
2.34134134134132e+005	(-2.99744274389069e+001dB,-7.79026350385146e+001°)
2.34334334334332e+005	(-3.00023669960073e+001dB,-7.79274651454680e+001°)
2.34534534534533e+005	(-3.00302242028953e+001dB,-7.79521814482668e+001°)
2.34734734734733e+005	(-3.00579994815940e+001dB,-7.79767847480765e+001°)
2.34934934934933e+005	(-3.00856932510971e+001dB,-7.80012758385279e+001°)
2.35135135135133e+005	(-3.01133059273972e+001dB,-7.80256555058052e+001°)
2.35335335335333e+005	(-3.01408379235128e+001dB,-7.80499245287331e+001°)
2.35535535535534e+005	(-3.01682896495164e+001dB,-7.80740836788627e+001°)
2.35735735735734e+005	(-3.01956615125611e+001dB,-7.80981337205563e+001°)
2.35935935935934e+005	(-3.02229539169075e+001dB,-7.81220754110706e+001°)
2.36136136136134e+005	(-3.02501672639505e+001dB,-7.81459095006393e+001°)
2.36336336336334e+005	(-3.02773019522448e+001dB,-7.81696367325541e+001°)
2.36536536536535e+005	(-3.03043583775313e+001dB,-7.81932578432448e+001°)
2.36736736736735e+005	(-3.03313369327626e+001dB,-7.82167735623582e+001°)
2.36936936936935e+005	(-3.03582380081282e+001dB,-7.82401846128364e+001°)
2.37137137137135e+005	(-3.03850619910797e+001dB,-7.82634917109929e+001°)
2.37337337337335e+005	(-3.04118092663551e+001dB,-7.82866955665888e+001°)
2.37537537537536e+005	(-3.04384802160039e+001dB,-7.83097968829077e+001°)
2.37737737737736e+005	(-3.04650752194109e+001dB,-7.83327963568288e+001°)
2.37937937937936e+005	(-3.04915946533203e+001dB,-7.83556946789002e+001°)
2.38138138138136e+005	(-3.05180388918592e+001dB,-7.83784925334102e+001°)
2.38338338338336e+005	(-3.05444083065612e+001dB,-7.84011905984583e+001°)
2.38538538538537e+005	(-3.05707032663894e+001dB,-7.84237895460247e+001°)
2.38738738738737e+005	(-3.05969241377596e+001dB,-7.84462900420397e+001°)
2.38938938938937e+005	(-3.06230712845624e+001dB,-7.84686927464509e+001°)
2.39139139139137e+005	(-3.06491450681863e+001dB,-7.84909983132906e+001°)
2.39339339339337e+005	(-3.06751458475392e+001dB,-7.85132073907421e+001°)
2.39539539539538e+005	(-3.07010739790709e+001dB,-7.85353206212044e+001°)
2.39739739739738e+005	(-3.07269298167944e+001dB,-7.85573386413572e+001°)
2.39939939939938e+005	(-3.07527137123074e+001dB,-7.85792620822237e+001°)
2.40140140140138e+005	(-3.07784260148137e+001dB,-7.86010915692338e+001°)
2.40340340340338e+005	(-3.08040670711440e+001dB,-7.86228277222858e+001°)
2.40540540540539e+005	(-3.08296372257769e+001dB,-7.86444711558072e+001°)
2.40740740740739e+005	(-3.08551368208592e+001dB,-7.86660224788152e+001°)
2.40940940940939e+005	(-3.08805661962262e+001dB,-7.86874822949759e+001°)
2.41141141141139e+005	(-3.09059256894222e+001dB,-7.87088512026631e+001°)
2.41341341341339e+005	(-3.09312156357199e+001dB,-7.87301297950159e+001°)
2.41541541541539e+005	(-3.09564363681405e+001dB,-7.87513186599962e+001°)
2.41741741741740e+005	(-3.09815882174726e+001dB,-7.87724183804449e+001°)
2.41941941941940e+005	(-3.10066715122923e+001dB,-7.87934295341372e+001°)
2.42142142142140e+005	(-3.10316865789816e+001dB,-7.88143526938380e+001°)
2.42342342342340e+005	(-3.10566337417474e+001dB,-7.88351884273559e+001°)
2.42542542542540e+005	(-3.10815133226404e+001dB,-7.88559372975967e+001°)
2.42742742742741e+005	(-3.11063256415732e+001dB,-7.88765998626162e+001°)
2.42942942942941e+005	(-3.11310710163390e+001dB,-7.88971766756722e+001°)
2.43143143143141e+005	(-3.11557497626292e+001dB,-7.89176682852762e+001°)
2.43343343343341e+005	(-3.11803621940518e+001dB,-7.89380752352441e+001°)
2.43543543543541e+005	(-3.12049086221487e+001dB,-7.89583980647462e+001°)
2.43743743743742e+005	(-3.12293893564135e+001dB,-7.89786373083570e+001°)
2.43943943943942e+005	(-3.12538047043085e+001dB,-7.89987934961038e+001°)
2.44144144144142e+005	(-3.12781549712822e+001dB,-7.90188671535150e+001°)
2.44344344344342e+005	(-3.13024404607863e+001dB,-7.90388588016679e+001°)
2.44544544544542e+005	(-3.13266614742922e+001dB,-7.90587689572357e+001°)
2.44744744744743e+005	(-3.13508183113079e+001dB,-7.90785981325337e+001°)
2.44944944944943e+005	(-3.13749112693942e+001dB,-7.90983468355653e+001°)
2.45145145145143e+005	(-3.13989406441813e+001dB,-7.91180155700677e+001°)
2.45345345345343e+005	(-3.14229067293848e+001dB,-7.91376048355557e+001°)
2.45545545545543e+005	(-3.14468098168216e+001dB,-7.91571151273668e+001°)
2.45745745745744e+005	(-3.14706501964258e+001dB,-7.91765469367042e+001°)
2.45945945945944e+005	(-3.14944281562642e+001dB,-7.91959007506799e+001°)
2.46146146146144e+005	(-3.15181439825519e+001dB,-7.92151770523577e+001°)
2.46346346346344e+005	(-3.15417979596676e+001dB,-7.92343763207945e+001°)
2.46546546546544e+005	(-3.15653903701687e+001dB,-7.92534990310822e+001°)
2.46746746746745e+005	(-3.15889214948065e+001dB,-7.92725456543887e+001°)
2.46946946946945e+005	(-3.16123916125409e+001dB,-7.92915166579981e+001°)
2.47147147147145e+005	(-3.16358010005549e+001dB,-7.93104125053507e+001°)
2.47347347347345e+005	(-3.16591499342697e+001dB,-7.93292336560826e+001°)
2.47547547547545e+005	(-3.16824386873586e+001dB,-7.93479805660646e+001°)
2.47747747747746e+005	(-3.17056675317618e+001dB,-7.93666536874406e+001°)
2.47947947947946e+005	(-3.17288367376998e+001dB,-7.93852534686659e+001°)
2.48148148148146e+005	(-3.17519465736881e+001dB,-7.94037803545445e+001°)
2.48348348348346e+005	(-3.17749973065508e+001dB,-7.94222347862661e+001°)
2.48548548548546e+005	(-3.17979892014340e+001dB,-7.94406172014432e+001°)
2.48748748748747e+005	(-3.18209225218199e+001dB,-7.94589280341468e+001°)
2.48948948948947e+005	(-3.18437975295398e+001dB,-7.94771677149427e+001°)
